duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,level,Protocol_type_icmp,Protocol_type_tcp,Protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH
-0.1563302091776967,-0.020226448056286,-0.076345227565502,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.5988112131741842,-0.3278192537081272,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,0.6515649530061749,0.1289583727826986,0.0041127835676893,-0.1382845707379272,-0.4331020368283819,-0.2323567450004046,-0.3566797514582162,-0.3525357939867663,-0.5790210801193038,-0.5433668541233501,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,-0.7323468339312285,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,4.868827317953964,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.0219564150451802,-0.0903796026708637,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,-0.8891611918540334,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,1.138005920243958,-0.3278192537081272,3.0413747902038604,3.0077951893345447,-0.5759873485277498,-0.5677552968327134,-1.7731432448672728,-0.0927888355946826,-0.3875329211108441,0.6515649530061749,-1.2400646136664308,-1.3728807494140207,-0.0929908612239517,-0.4331020368283819,-0.2323567450004046,3.3208830594297027,3.2018524418128784,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,-0.7323468339312285,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,1.9341825249851523,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,3.206076157502316,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,-1.38706971220304,-0.0572900862548535
-0.1563302091776967,-0.0200409592544133,-0.0759613084896715,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.6066347137751668,-0.3391447386258444,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,-0.579861717309686,0.2542284499741222,0.2795114901640314,-0.2288719897658781,-0.4004908651292688,-0.1136777901410928,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,-0.7323468339312285,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,4.868827317953964,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.021496478526251,-0.0619269333843098,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.5909877125732016,-0.2938427989549755,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,1.1857243807837246,0.6515649530061749,1.0237446384357245,0.899158580005801,-0.41004682782178,-0.4331020368283819,-0.2323567450004046,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.021526762412271,-0.0781795075944703,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.6066347137751668,-0.1805879497778036,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,0.9104043529521748,0.3012452967956283,1.0237446384357245,0.899158580005801,-0.41004682782178,-0.4331020368283819,0.0050011647182188,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.0219564150451802,-0.0903796026708637,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,-0.8891611918540334,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.6066347137751668,-0.3391447386258444,3.0413747902038604,3.0077951893345447,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,-1.8537513762571285,-1.249012476322961,-1.2810811805485731,4.119324123575765,2.828015133082927,-0.2323567450004046,3.3208830594297027,3.2018524418128784,-0.60481112032565,-0.5682738843131455,-0.2418883820827996,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,-0.7323468339312285,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,1.9341825249851523,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,-1.38706971220304,17.45502695791945
0.4046276861527307,0.1292056020237979,-0.0903796026708637,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.6066347137751668,-0.3391447386258444,-0.3482844307863943,-0.3477361189063528,1.82003520733052,1.829235849376844,0.629347972135746,-0.3627866816660125,-0.3875329211108441,0.3861712740587911,0.7732044840528771,0.8762086877894392,-0.3647531183078045,-0.4331020368283819,-0.2323567450004046,-0.3566797514582162,-0.3525357939867663,-0.5532310399129576,-0.5184598239335547,-1.1827828004723795,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,5.648945383131779,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,-1.38706971220304,-0.0572900862548535
-0.1563302091776967,-0.021466194640231,0.1822455988439284,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.5675172107702537,-0.2825173140372584,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,-1.8006726404676516,1.0237446384357245,0.899158580005801,-0.41004682782178,-0.3026573500319295,0.2423590744368423,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.0215154059550135,-0.0763025698904097,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.4658117029574796,-0.1352860101069348,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,0.6515649530061749,1.0237446384357245,0.899158580005801,-0.41004682782178,-0.4331020368283819,-0.2323567450004046,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
-0.1563302091776967,-0.021511620469261,-0.0445226019466575,-0.0182427289661086,-0.0575084969232562,-0.0186190363758551,-0.1543231607757646,-0.1419959116218725,1.1246554721027031,-0.0178258580870766,-0.0483139844533514,-0.0121606951835786,-0.014052156473131,-0.0345049103024747,-0.0244738192328347,-0.0528643537746546,0.0,-0.0235538748575353,-0.1676424141492131,-0.5753407113712363,-0.2938427989549755,-0.3482844307863943,-0.3477361189063528,-0.5759873485277498,-0.5677552968327134,0.629347972135746,-0.3627866816660125,-0.3875329211108441,0.6515649530061749,1.0058489131226638,0.8762086877894392,-0.3647531183078045,-0.4331020368283819,-0.2323567450004046,-0.3566797514582162,-0.3525357939867663,-0.60481112032565,-0.5682738843131455,0.6990060363067806,-0.2188066684154028,0.4393491972675541,-0.3624353566393595,-0.0247041976447205,-0.0268577844159006,-0.0471470007284476,0.0,-0.0577751625003958,-0.0440958551844098,-0.0408191601122415,-0.0372574517698407,-0.0434601421586131,-0.0365036849668193,-0.0307164604650494,-0.0453407540298717,-0.203622560201851,-0.0414950550210739,-0.1088024414923021,-0.1837425390228581,-0.0365036849668193,-0.0349476772222402,-0.0790503248454493,-0.1741721080355585,-0.1996017714316974,-0.0401319604931875,0.0,-0.0324748844067092,1.3654732343581149,0.0,-0.0401319604931875,0.0,-0.1153954198957385,-0.0434601421586131,-0.0307164604650494,-0.0341432272123195,-0.0268577844159006,-0.0440958551844098,-0.0333194531189762,-0.0365036849668193,-0.0414950550210739,-0.0349476772222402,-0.0401319604931875,-0.0235538748575354,-0.0341432272123195,-0.0447226018617465,-0.0297985168529817,-0.0210660574450945,-0.196882745165376,-0.0268577844159006,-0.0235538748575354,-0.2199173879019086,-0.0235538748575354,-0.5170142874740721,0.0,-0.0235538748575354,-0.0197049458301931,-0.0247041976447205,-0.2053882659408491,-0.0297985168529817,-0.0341432272123195,-0.0861936047754673,-0.0365036849668193,-0.0349476772222402,-0.280328052034346,0.0,-0.0148942997204206,-0.0401319604931875,0.0,-0.0333194531189762,-0.0505679566417685,-0.0440958551844098,-0.0453407540298717,-0.042160188932878,-0.0148942997204206,-0.4548841917669014,-0.1897838844425881,-0.0074465304086522,-0.1770241933983081,-0.3119077498081165,-0.031607854193052,-0.0268577844159006,-0.1077541139301901,0.7209442980423318,-0.0572900862548535
